Aprika	Afrika
Partido Manggagawang at Magsasakang ng Nepal	Nepalese Arbeiders- en Boerenpartij
Daniel McKeague	Daniel McKeague
Compañero Y Compañera	Compañero Y Compañera
Demogoblin	Demogoblin
Doodle	Droedelen
Lipad 434 ng Philippine Airlines	Philippine Airlines-vlucht 434
Partido Conservador de Nicaragua	Conservatieve Partij van Nicaragua
Nagsasariling Sosyalistikong Republikang Soviet ng Hilagang Ossetia	Noord-Ossetische Autonome Socialistische Sovjetrepubliek
Philippine Basketball Association	Philippine Basketball Association
Listahan ng mga peryodiko sa Pilipinas	Lijst van kranten in de Filipijnen
Yurei Yanagi	Yurei Yanagi
Yuzhmashavia	Yuzmashavia
Chalcidichthys	Chalcidichthuys malacapterygius
La Victoria, Amazonas	La Victoria (Amazonas)
San Juan Nepomuceno, Bolívar	San Juan Nepomuceno
Nokia E61	Nokia E61
Pandaigdigang Toreng G.T.	GT International Tower
Banal na digmaan	Godsdienstoorlog
Partido Marxista-Leninista ng Nicaragua	Marxistisch-Leninistische Partij van Nicaragua
Lisburn	Lisburn
Santa Bárbara, Santander	Santa Bárbara (Santander)
AeroBratsk	Aerobratsk
Philippine Daily Inquirer	Philippine Daily Inquirer
Nida Blanca	Nida Blanca
Blackheart	Blackheart
Pagtatalik na walang pagpapasok	Niet-penetratieve seks
Hidilyn Díaz	Hidilyn Diaz
Cuautitlán	Cuautitlán
Nariño, Cundinamarca	Nariño (Cundinamarca)
Bangko Sentral ng Pilipinas	Bangko Sentral ng Pilipinas
Distritong pambatas ng Abra	Kiesdistrict van Abra
Passi	Passi
Santan	Pauwenkers
Modakriliko	Modacrylvezel
Kipot ng Tablas	Straat Tablas
Reynato Puno	Reynato Puno
Manila Bulletin	Manila Bulletin
You Must Love Me	You Must Love Me
Pulo ng Sibuyan	Sibuyan
Rum Cay	Rum Cay
Ramon Magsaysay Jr.	Ramon Magsaysay jr.
Pulong Ticao	Ticao
Phanocles	Phanocles (dichter)
Johann Christoph Bach	Johann Christoph Bach III
Freddie Webb	Freddie Webb
Kopanino, Kuyavian-Pomeranian Voivodeship	Kopanino (Koejavië-Pommeren)
Jose Antonio Vargas	Jose Antonio Vargas
Binibining Pilipinas	Binibining Pilipinas
Santa Lucía, Atlántico	Santa Lucía (Colombia)
Lobo (mang-aawit)	Lobo (Amerikaanse zanger)
Panahong PBA 1999	PBA-seizoen 1999
Pablo Garcia	Pablo Garcia
Dusk (komiks)	Dusk (Marvel)
Sayaka Isoyama	Sayaka Isoyama
Aga Muhlach	Aga Muhlach
Susan Roces	Susan Roces
Toribío, Cauca	Toribio
Losyon	Lotion
Allan Caidic	Allan Caidic
Parasite (komiks)	Parasite (DC Comics)
Jacob K. Javits	Jacob Javits
Mariana Levy	Mariana Levy
Luya (paglilinaw)	Luya
Ar Rass	Ar-Rass
Buenavista, Boyacá	Buenavista (Boyacá)
Juan Marcos Arellano	Juan Arellano
Barbacoas	Barbacoas
Córdoba, Quindío	Córdoba (Quindío)
Norberto Romuáldez	Norberto Romualdez sr.
Dust (komiks)	Dust (Marvel)
Mayo 2006	Mei 2006
Bowling sa Palarong Panloob ng Asya 2007	Bowling op de Aziatische Indoorspelen 2007
Antonio Daniel	Antonius Daniel
Nicanor Abelardo	Nicanor Abelardo
Arturo Brion	Arturo Brion
Fabian de la Rosa	Fabian de la Rosa
Manas (paglilinaw)	Manas
Mandaue	Mandaue
Mandi	Mandi (district)
Distritong Pambatas ng Lalawigan ng Zambales	Kiesdistricten van Zambales
Pagsusuring Wassermann	Wassermannreactie
Corydalus cornutus	Corydalus cornutus
Talaan ng mga uri ng sabila	Lijst van soorten in het geslacht Aloe
Prinsesa Sophie Hélène Béatrix ng Pransiya	Sophie Beatrix van Frankrijk
Lito Lapid	Lito Lapid
Victor San Andres Ziga	Victor Ziga
Pulo ng Panglao	Panglao (eiland)
Network (paglilinaw)	Network
N.V.M. Gonzalez	N.V.M. Gonzalez
Binondo, Maynila	Binondo
Gmina Prażmów	Prażmów (gemeente)
El Peñón, Cundinamarca	El Peñón (Cundinamarca)
Laguna Beach, California	Laguna Beach (Californië)
Buni	Ringworm (schimmel)
Pambansang Aklatan ng Pilipinas	National Library of the Philippines
Ligaw na kalabaw	Bubalus arnee
Toreng PBCom	PBCom Tower
Ratiles	Muntingia calabura
Marang	Marang (plant)
Benedictus	Lofzang van Zacharias
Lungsod ng Melbourne	Melbourne (LGA)
Victor Sumulong	Victor Sumulong
Ahmad ibn Majid	Achmed Ibn Majid
Taong Tautavel	Homo erectus tautavelensis
You're Beautiful	You're Beautiful
Ekonomiya ng Pilipinas	Economie van de Filipijnen
Juan de Silva	Juan de Silva
Pangulo ng Turkiya	President van Turkije
Talumpati sa Kalagayan ng Bansa (Pilipinas)	State of the Nation Address
Judy Ann Santos	Judy Ann Santos
Michael Martin Murphey	Michael Martin Murphey
One Less Lonely Girl	One Less Lonely Girl
Kapulungan ng mga Katolikong Obispo ng Pilipinas	Filipijnse bisschoppenconferentie
Butiki	Tjitjak
Xico	Xico (Mexico)
Tazza	Tazza
Tubará	Tubará
Bolívar, Cauca	Bolívar (Cauca)
Hantaro Nagaoka	Hantaro Nagaoka
Mga pagguho sa Salang noong 2010	Lawines bij de Salangtunnel in 2010
San Pablo, Nariño	San Pablo (Nariño)
Kipot ng Mindoro	Straat Mindoro
Maicao	Maicao
Fernando Amorsolo	Fernando Amorsolo
Napoleon Abueva	Napoleon Abueva
Tiyangge	Tianguis
Eduardo Roquero	Eduardo Roquero
Villa Park, California	Villa Park (Californië)
Gerardo de León	Gerardo de Leon
Pablo Ocampo	Pablo Ocampo
Puerto Berrío	Puerto Berrío
Carepa	Carepa
Barbosa, Antioquia	Barbosa (Antioquia)
Cocorná	Cocorná
La Ceja	La Ceja
Facatativá	Facatativá
Kasaysayan ng Eurasya	Euraziatische uitwisseling
Francisco de Tello de Guzmán	Francisco de Tello de Guzmán
Pangkalahatang halalan sa Pilipinas, 1998	Filipijnse verkiezingen 1998
Parokya ng Saint Peter, Antigua at Barbuda	Saint Peter (Antigua en Barbuda)
Edmond Dantès	Edmond Dantès
Ruperto Kangleon	Ruperto Kangleon
Phenacodus	Phenacodus
Pokémon: The Orange Island League	Pokémon: Orange Islands
Puerto Rico, Meta	Puerto Rico (Meta)
Piolo Pascual	Piolo Pascual
Sasakyang higad	Rupsbaan
Lakeport, Kaliporniya	Lakeport (Californië)
Los Reyes la Paz	Los Reyes (Mexico)
Colón, Putumayo	Colón (Putumayo)
Villa Nicolás Romero	Villa Nicolás Romero
Valle de Chalco	Valle de Chalco Solidaridad
San Juan Bautista Tuxtepec	Tuxtepec
Lungsod ng López Mateos	Ciudad López Mateos
Josephine Bracken	Josephine Bracken
Jackson, Kaliporniya	Jackson (Californië)
Point Arena, California	Point Arena
Kategorya:Ekolohiya	Categorie:Ecologie
Garzón (Colombia)	Garzón
La Playa de Belen	La Playa (Colombia)
Epididymis	Bijbal
Buntal	Vuistslag
Erotikong paghilot	Erotische massage
Myctophidae	Myctophidae
Nick Joaquin	Nick Joaquin
Neptali A. Gonzales	Neptali Gonzales
Korma	Kavarma
Ikalawang Rebolusyon sa EDSA	EDSA-revolutie II
Christopher de Leon	Christopher de Leon
Vicente Madrigal	Vicente Madrigal
Efren Plana	Efren Plana
HRDM	Human Rights and Democracy Movement
Kategorya:Paglilinaw	Categorie:Wikipedia:Doorverwijspagina
Kategorya:Palarong Olimpiko	Categorie:Olympische Spelen
Valencia, Córdoba	Valencia (Córdoba)
Kategorya:Pilosopiya	Categorie:Filosofie
Kategorya:Sikolohiya	Categorie:Psychologie
Kategorya:Budismo	Categorie:Boeddhisme
Kategorya:Kristiyanismo	Categorie:Christendom
Kategorya:Hinduismo	Categorie:Hindoeïsme
Kategorya:Islam	Categorie:Islam
Kategorya:Hudaismo	Categorie:Jodendom
Neil Bonnett	Neil Bonnett
Access (komiks)	Access (stripfiguur)
Depensa	Defensie (landsverdediging)
Libingan ng mga Bayani	Libingan ng mga Bayani
Beta Ray Bill	Beta Ray Bill
Oscar Zalameda	Oscar de Zalameda
Hydro-Man	Hydro-Man
If We Ever Meet Again	If We Ever Meet Again
The Austere Academy	De Krabbige Kostschool
Alay-ay	Vogelverschrikker
Santa Barbara, Nariño	Santa Bárbara (Nariño)
Nihil obstat	Nihil obstat
Beyonder	Beyonder
Emma Frost	Emma Frost
Parokya ng Saint Philip, Antigua at Barbuda	Saint Philip (Antigua en Barbuda)
Subprepektura ng Ishikari	Ishikari (subprefectuur)
Norman Lloyd	Norman Lloyd (acteur)
Parokya ng Saint Mary, Antigua at Barbuda	Saint Mary (Antigua en Barbuda)
Kaine	Kaine
Oktubre 2006	Oktober 2006
Partidong Komunista ng Nepal (Nagkakaisang mga Marxista)	Communistische Partij van Nepal (Verenigd Marxistisch)
Metallo	Metallo
Aliso	Lutjanus argentimaculatus
The Dolly Sisters	The Dolly Sisters
Yoyoy Villame	Yoyoy Villame
Džejla Glavović	Džejla Glavović
Lawa ng Basong	Pagsum Tso
Cerrito, Santander	Cerrito (Santander)
Iguana (komiks)	Vijanden van Spider-Man
Purefoods Star Hotshots	San Mig Super Coffee Mixers
Nokia E51	Nokia E51
Richard Lovelace	Richard Lovelace
Gusaling Panlungsod ng Maynila	Stadhuis van Manilla
Shoshenq VI	Sjosjenq VI
Ronnie Radke	Ronnie Radke
Leon Pichay	Leon Pichay
Partido Sosyalista ng Kanlurang Bengal	West-Bengaalse Socialistische Partij
La Vega, Cundinamarca	La Vega (Cundinamarca)
Paya, Boyacá	Paya (Colombia)
Buenos Aires, Cauca	Buenos Aires (Colombia)
Santa Rosa, Cauca	Santa Rosa (Cauca)
Ikalawang Republika ng Pilipinas	Tweede Filipijnse Republiek
Magnitud (astronomiya)	Magnitude
Organo (paglilinaw)	Organ
Myxus	Myxus
Progymnospermophyta	Progymnospermophyta
The Vile Village	Het Doodenge Dorp
Jose Perez	Jose Perez
Tulay ng San Juanico	San Juanico-brug
Abril 2013	April 2013
Krupia Wólka	Krupia Wólka
Mysiadło	Mysiadło
Gabryelin	Gabryelin
Panukat	Meetgereedschap
Tala ng mga planetang hindi pangunahin/4001–4100	Lijst van planetoïden 4001-4100
Restrepo, Meta	Restrepo (Meta)
Paglilingkod sa pamayanan	Vrijwilligerswerk
Sikolohiyang pang-industriya at pang-organisasyon	Arbeids- en organisatiepsychologie
Asin (banda)	Asin (band)
Anguis	Anguis
Sawsawan	Dipsaus
Cecile Licad	Cecile Licad
Distritong pambatas ng Quezon	Kiesdistricten van Quezon
Trinidad, California	Trinidad (Californië)
Hornet (komiks)	Hornet (Marvel)
Pilosopiyang panrelihiyon	Religieuze filosofie
Belvedere, Kaliporniya	Belvedere (Californië)
Jeziórko, Masovian Voivodeship	Jeziórko (Mazovië)
San Luis, Antioquia	San Luis (Antioquia)
James Yap	James Yap
Direktor sa telebisyon	Televisieregisseur
Cecilia Reyes	Cecilia Reyes
Puyo	Weerborstel
Dormammu	Dormammu
Alberto Romulo	Alberto Romulo
Google Alerts	Google Alerts
Pentimento	Pentimento
Ciénaga de Oro	Ciénaga de Oro
Bayang Barrios	Bayang Barrios
Apocalypse (komiks)	Apocalypse (Marvel)
Tubong Thiele	Buis van Thiele
Adam Young	Adam Young
Raul Manglapus	Raul Manglapus
Tarazá	Tarazá
Piedecuesta	Piedecuesta
Distritong Pambatas ng Lungsod ng Maynila	Kiesdistricten van Manilla
Fusagasugá	Fusagasugá
Toledo, Antioquia	Toledo (Antioquia)
Santiago, Norte de Santander	Santiago (Norte de Santander)
Turbaco	Turbaco
San Joaquin, California	San Joaquin (Californië)
Palestina, Huila	Palestina (Huila)
Usiacurí	Usiacurí
Tessie Aquino-Oreta	Teresa Aquino-Oreta
Benedicto Cabrera	Ben Cabrera
Kabundukan ng Cordillera	Cordillera Central (Filipijnen)
Arboletes	Arboletes
Guarne	Guarne
Chigorodó	Chigorodó
Marinilla	Marinilla
Santa Rosa de Osos	Santa Rosa de Osos
Pagbaybay	Spelling
Armando Sanchez	Armando Sanchez
Madinat Hamad	Madinat Hamad
Wikang SMS	Chattaal
Solomon Grundy (komiks)	Solomon Grundy (DC Comics)
Agila	Arend (roofvogel)
Tom Virtue	Tom Virtue
Pinto (paglilinaw)	Pinto
Ocean Master	Ocean Master
Gitnang Andros	Central Andros
Lindol sa Kaohsiung noong 2010	Aardbeving Taiwan maart 2010
Kopa	Bokaal
Genoveva Edroza Matute	Genoveva Matute
Granada, Meta	Granada (Meta)
Risa Hontiveros-Baraquel	Risa Hontiveros
Fairfax, California	Fairfax (Californië)
Bat-Mite	Bat-Mite
MUR	Beweging van Revolutionaire Eenheid
DC Animated Universe	DC Animated Universe
Nicos Anastasiades	Nikos Anastasiadis
Words	Words (Bee Gees)
San Miguel Beermen	Petron Blaze Boosters
Kababaihan at mga bata muna	Vrouwen en kinderen eerst
Plymouth, California	Plymouth (Californië)
Alain Locke	Alain Locke
Lihiya	Natronloog
Doc Samson	Doc Samson
Pangkalahatang halalan sa Pilipinas, 1953	Filipijnse verkiezingen 1953
Anak (awitin)	Anak (lied)
Ras Laffan	Ras Laffan Industrial City
Juan Edgardo Angara	Juan Edgardo Angara
Eliana Alexander	Eliana Alexander
Nutrisyon	Voedingsleer
Francisca Reyes-Aquino	Francisca Reyes-Aquino
Sergio Osmeña III	Sergio Osmeña III
Puerto López, Meta	Puerto López (Colombia)
La Unión, Antioquia	La Unión (Antioquia)
Red Hood	Red Hood
Enrique Fernando	Enrique Fernando
Vicente Manansala	Vicente Manansala
Pagtatalik na may pagpapasok	Seksuele penetratie
Charlie Davao	Charlie Davao
Wahab Akbar	Wahab Akbar
Alejandro R. Roces	Alejandro Roces
Rokubanme no Sayoko	Rokubanme no Sayoko
Saya	Rok (kleding)
Florencio Vargas	Florencio Vargas
Al Kharj	Al-Kharj
Sierra Madre (Pilipinas)	Sierra Madre (Filipijnen)
Agua de València	Agua de Valencia
Ahedres sa Palarong Panloob ng Asya 2007	Schaken op de Aziatische Indoorspelen 2007
Ramón Avanceña	Ramon Avanceña
Mga mito ng paglikha ng Sinaunang Ehipto	Egyptisch scheppingsverhaal
Matibay na ugnayang pangtao	Sociale binding
Tomas Mascardo	Tomas Mascardo
Hilario Davide, Jr.	Hilario Davide jr.
Miss Universe Organization	Miss Universe Organization
Panitikang Eskoses	Schotse literatuur
Tambiki	Solea humilis
Do not stand at my grave and weep	Do not stand at my grave and weep
Vetas	Vetas
Raul Roco	Raul Roco
Puerto Colombia	Puerto Colombia (Atlántico)
Door	Door
Gmina Lesznowola	Lesznowola (gemeente)
Roman Tam	Roman Tam
Filipinos (Pagkain)	Filipinos
Colfax, California	Colfax (Californië)
Richie Rich	Richie Rich (stripfiguur)
Eduardo Cojuangco, Jr.	Eduardo Cojuangco jr.
Bulba	Vulva
La Victoria, Boyacá	La Victoria (Boyacá)
Cynthia Villar	Cynthia Villar
Samaniego, Nariño	Samaniego (Colombia)
Jose Vitug	Jose Vitug
Riosucio	Riosucio (Chocó)
Vilma Santos	Vilma Santos
Baljurashi	Baljorashi
Subic Bay Freeport Zone	Subic Bay Freeport Zone
Pagkatalos	Cognitie
Suarez, Cauca	Suárez (Cauca)
Takashi Fujii	Takashi Fujii (komiek)
Kalba	Kalba
Sayaw ng dragon at leon sa Palarong Panloob ng Asya 2007	Draken- en leeuwendans op de Aziatische Indoorspelen 2007
Tehama, California	Tehama
Killer Moth	Killer Moth
Imee Marcos	Imee Marcos
Hawkgirl	Hawkgirl
Uribia, La Guajira	Uribia
Afferent	Afferent
Johnny Delgado	Johnny Delgado
Ubaté	Ubaté
Puerto Colombia, Guainía	Puerto Colombia (Guainía)
Mădălina Manole	Mădălina Manole
Lokasyon (heograpiya)	Locatie
Ricaurte, Cundinamarca	Ricaurte (Cundinamarca)
Subprepektura ng Oshima	Oshima (Hokkaido)
Tshomlee Go	Tshomlee Go
Corinto, Cauca	Corinto (Colombia)
Black Tom Cassidy	Black Tom Cassidy
Karbon (paglilinaw)	Carbon
Calarcá, Quindío	Calarcá
Distritong Pambatas ng Lalawigan ng Tarlac	Kiesdistricten van Tarlac
Pasca	Pasca
James Horan	James Horan
Reynaldo Uy	Reynaldo Uy
Puerto Arica	Puerto Arica
Sidhi (paglilinaw)	Sidhi
Onzaga	Onzaga
Ace the Bat-Hound	Ace the Bat-Hound
Precious Lara Quigaman	Precious Lara Quigaman
Juan Cerezo de Salamanca	Juan Cerezo de Salamanca
Kim Gillingham	Kim Gillingham
Pat Fraley	Pat Fraley
Fernando María Guerrero	Fernando María Guerrero
Enrico Echiverri	Enrico Echiverri
Del Rey Oaks, California	Del Rey Oaks
Ramón Blanco y Erenas	Ramón Blanco
Trutsa	Forel (vis)
Flash (Barry Allen)	Barry Allen
Hiblang akriliko	Acrylvezel
General Zod	General Zod
Multi-Man	Multi-Man
Talaan ng mga planetang hindi pangunahin: 2201–2300	Lijst van planetoïden 2201-2300
Tala ng planetang minor/2601–2700	Lijst van planetoïden 2601-2700
Tala ng planetang minor/2301–2400	Lijst van planetoïden 2301-2400
Tala ng planetang minor/2701–2800	Lijst van planetoïden 2701-2800
Tala ng planetang minor/2101–2200	Lijst van planetoïden 2101-2200
Sand City, California	Sand City
Tala ng planetang minor/2901–3000	Lijst van planetoïden 2901-3000
Tala ng planetang minor/2501–2600	Lijst van planetoïden 2501-2600
Valamugil	Valamugil
Miraflores, Boyacá	Miraflores (Boyacá)
Medabots	Medabots
Cable (komiks)	Cable (superheld)
Kasunduan sa Biak-na-Bato	Pact van Biak-na-Bato
Selena (paglilinaw)	Selena
Samahang Dante Alighieri	Società Dante Alighieri
Setyembre 2007	September 2007
Rutang pandumi-pambibig	Fecaal-orale besmetting
Honorata de la Rama	Honorata de la Rama
Sloth	Luiaards
Segovia, Antioquia	Segovia (Antioquia)
Sevilla	Sevilla
Mohamad Ali Dimaporo	Mohamad Ali Dimaporo
Tala ng mga paliparan sa Pilipinas	Lijst van vliegvelden in de Filipijnen
Partido Telugu Desam	Telugu Desampartij
Paz de Río	Paz de Río
Concepción, Antioquia	Concepción (Antioquia)
La Dorada, Caldas	La Dorada
Sinestro	Sinestro
Campo de la Cruz	Campo de la Cruz
César Basa	Cesar Basa
Carlos Loyzaga	Carlos Loyzaga
Lebrija, Santander	Lebrija (Colombia)
Ocaña, Norte de Santander	Ocaña (Colombia)
Puno ng pamahalaan	Regeringsleider
Carlos Quirino	Carlos Quirino
Hugo Strange	Hugo Strange
Heart Evangelista	Heart Evangelista
Kumiko Takeda	Kumiko Takeda
Sivan	Siewan
Gmina Wilga	Wilga (gemeente)
Paliparang Pandaigdig ng Look ng Subic	Subic Bay International Airport
Pangkalahatang halalan sa Pilipinas, 1935	Filipijnse verkiezingen 1935
Gustine, California	Gustine (Californië)
Darkstar (komiks)	Darkstar
Bishop (komiks)	Bishop (Marvel)
Lopez, Cauca	López (Colombia)
Lalawigan ng Ankara	Ankara (provincie)
Electro (komiks)	Electro (Marvel)
Pangkalahatang halalan ng Pilipinas, 1992	Filipijnse verkiezingen 1992
Wish Upon A Star	Wish Upon a Star
Katam na halang	Spookschaaf
Dalag	Neochanna
Liwasang Rizal	Rizal Park
Galapa	Galapa (Colombia)
Patola	Sponskomkommer
Cereté	Cereté
Luruaco	Luruaco
Toshihiko Sahashi	Toshihiko Sahashi
David Strassman	David Strassman
Florencia, Cauca	Florencia (Cauca)
Almaguer, Cauca	Almaguer
Miranda, Cauca	Miranda (Cauca)
Aguachica	Aguachica
Timbio, Cauca	Timbío
La Vega, Cauca	La Vega (Cauca)
Curumani	Curumaní
Tibú	Tibú
Balboa, Cauca	Balboa (Cauca)
Durian	Durio
La Virginia	La Virginia
Chin Chin Gutierrez	Chin Chin Gutierrez
Concordia, Magdalena	Concordia (Magdalena)
San Pelayo, Córdoba	San Pelayo (Colombia)
Guadalupe, Antioquia	Guadalupe (Antioquia)
Madrid, Colombia	Madrid (Colombia)
Purace, Cauca	Puracé (gemeente)
Giganta	Giganta
Batasang Pambansa	Batasang Pambansa
Avalanche (komiks)	Avalanche (Marvel)
Patricia Routledge	Patricia Routledge
Repelón	Repelón
Arauquita	Arauquita
Piojó	Piojó
Juan de Acosta	Juan de Acosta
Gregorio Zaide	Gregorio Zaide
Killraven	Killraven
Eugenio Perez	Eugenio Perez
Bono ng pamahalaan	Staatsobligatie
Angels We Have Heard on High	Eer zij God in onze dagen
Epimysium	Epimysium
Anita Magsaysay-Ho	Anita Magsaysay-Ho
Zona	Zona
Campoalegre	Campoalegre
Michael Marcos Keon	Michael Marcos Keon
Mga subprepektura ng Hokkaidō	Subprefecturen van Hokkaido
Partido Sosyalista ng Nicaragua	Nicaraguaanse Socialistische Partij
El Banco	El Banco
Nagsasariling Sosyalistikong Republikang Soviet ng Kazakh	Kazachse Autonome Socialistische Sovjetrepubliek
Edgardo Chatto	Edgar Chatto
Sarah Geronimo	Sarah Geronimo
Willits, California	Willits
Puerto Boyacá	Puerto Boyacá
Argelia, Antioquia	Argelia (Antioquia)
Artemio Panganiban	Artemio Panganiban
Toyman	Toyman
Juan dela Cruz (banda)	Juan Dela Cruz Band
Talaan ng mga planetang hindi pangunahin/901–1000	Lijst van planetoïden 901-1000
Talaan ng mga planetang hindi pangunahin/1201–1300	Lijst van planetoïden 1201-1300
Talaan ng mga planetang hindi pangunahin/1601–1700	Lijst van planetoïden 1601-1700
Talaan ng mga planetang hindi pangunahin/1701–1800	Lijst van planetoïden 1701-1800
Talaan ng mga planetang hindi pangunahin/1301–1400	Lijst van planetoïden 1301-1400
Talaan ng mga planetang hindi pangunahin/1101–1200	Lijst van planetoïden 1101-1200
Talaan ng mga planetang hindi pangunahin/1401–1500	Lijst van planetoïden 1401-1500
Talaan ng mga planetang hindi pangunahin/801–900	Lijst van planetoïden 801-900
Talaan ng mga planetang hindi pangunahin/701–800	Lijst van planetoïden 701-800
Talaan ng mga planetang hindi pangunahin/1501–1600	Lijst van planetoïden 1501-1600
Freddie Hubalde	Freddie Hubalde
Tala ng planetang minor/3601–3700	Lijst van planetoïden 3601-3700
Calimesa, California	Calimesa
Sfermion	Sfermion
Benjamin Abalos	Benjamin Abalos
San Calixto	San Calixto
Pangkalahatang halalan sa Pilipinas, 1965	Filipijnse verkiezingen 1965
Cell	Cell
A'ali	A'ali
Live While We’re Young	Live While We're Young
Reverse-Flash	Reverse-Flash
Westmorland, California	Westmorland (Californië)
Juan Abad	Juan Abad
Pulong Harbour (Bahamas)	Harbour Island (Bahama's)
Pambansang Alagad ng Sining ng Pilipinas	Nationaal kunstenaar van de Filipijnen
Belén, Nariño	Belén (Nariño)
Hawkman	Hawkman
Pontianak (alamat)	Pontianak (demon)
Tala ng planetang minor/3101–3200	Lijst van planetoïden 3101-3200
The New Batman Adventures	The New Batman Adventures
Kaori Yamaguchi	Kaori Yamaguchi
Talaan ng mga planetang hindi pangunahin/5601–5700	Lijst van planetoïden 5601-5700
Tala ng mga planetang hindi pangunahin/4801–4900	Lijst van planetoïden 4801-4900
Alimasag	Portunus (Portunus) pelagicus
Dragong Hapones	Japanse draak
Irlanda	Ierland
Butz Aquino	Agapito Aquino
Berting Labra	Berting Labra
Wheatland, California	Wheatland (Californië)
Gadya	Elephantidae
Tuquerres	Túquerres
Syracuse	Syracuse
Jose Nepomuceno	José Nepomuceno
Nevill Ground	Nevill Ground
Pedro Bukaneg	Pedro Bukaneg
Durban Review Conference	Internationale Antiracisme-conferentie te Genève (2009)
Tuvan Autonomous Oblast	Toevaanse Autonome Oblast
Pangkalahatang halalan sa Pilipinas, 2013	Filipijnse verkiezingen 2013
Bulacan (paglilinaw)	Bulacan
Corsair (komiks)	Corsair (Marvel)
Pambansang Asambleya ng Apganistan	Parlement van Afghanistan
Chinú	Chinú
Talaan ng mga pulo ng Pilipinas	Lijst van Filipijnse eilanden
Setyembre 2013	September 2013
Gorno-Altai Autonomous Oblast	Gorno-Altajse Autonome Oblast
Talaan ng mga senador ng Pilipinas	Lijst van Filipijnse senatoren
Oscar Ledesma	Oscar Ledesma
Luis Singson	Luis Singson
Pedro Yap	Pedro Yap
Robert Jaworski	Robert Jaworski
Totoro, Cauca	Totoró
Captain Britain	Captain Britain
Firelord	Firelord
Eddie Garcia	Eddie Garcia
Victorino Mapa	Victorino Mapa
Jericó, Boyacá	Jericó (Boyacá)
Barkero	José Javier Barkero
Sandiganbayan	Sandiganbayan
Lesznowola, Piaseczno County	Lesznowola (powiat Piaseczyński)
Margarita Armstrong-Jones	Margarita Armstrong-Jones
