ਅਫ਼ਰੀਕਾ	Afrika
ਪਦਮ ਭੂਸ਼ਣ	Padma Bhushan
ਫ਼ੋਨਸੇਕਾ ਦੀ ਖਾੜੀ	Golf van Fonseca
ਯੂਰੀ ਕਜ਼ਾਕੋਵ	Joeri Kazakov
ਝਰਨਿਆਂ ਦੀ ਸੂਚੀ	Lijst van watervallen
ਬਿਸ਼ਣੁਪੁਰ ਜ਼ਿਲਾ	Bishnupur (district)
ਤਪਨ ਸਿਨਹਾ	Tapan Sinha
ਕੇਸੂ	Butea monosperma
ਕੀ ਕਰਨਾ ਲੋੜੀਏ?	Wat te doen?
ਪਦਮ ਸ਼੍ਰੀ	Padma Shri
ਲੱਖ	Lakh
ਉਜਰਤੀ ਕਿਰਤ	Loonarbeid
ਨਾਨਾ ਸਾਹਿਬ	Nana Sahib (verzetsleider)
ਦੱਖਣ-ਪੱਛਮੀ ਅਫ਼ਰੀਕਾ	Zuidwest-Afrika
ਕੌਂਚ ਫਲੀ	Fluweelboon
ਸਾਂਤਾ ਬਾਰਬਰਾ	Santa Barbara
ਦ ਵੈਲੀ (ਲੰਡਨ)	The Valley (stadion)
ਵੰਝਲੀ	Bansuri
ਆਰਤਤਮ 1	Artatama I
ਸਾਧੂ ਸੁੰਦਰ ਸਿੰਘ	Sundar Singh
﻿ਫ਼ਿਤਨਾ (ਸ਼ਬਦ)	Fitna (islam)
ਰੋਹਤਕ ਜ਼ਿਲਾ	Rohtak (district)
ਗੂਡੀਸਨ ਪਾਰਕ	Goodison Park
ਕੀਮੋਥੇਰੇਪੀ	Chemotherapie
ਕੁਰਕਸ਼ੇਤਰ ਜ਼ਿਲਾ	Kurukshetra (district)
ਰਘੁਰਾਮ ਰਾਜਨ	Raghuram Rajan
ਖ਼ਾਲਿਦ ਅਬਦ ਅੱਲ੍ਹਾ	Khalid Abdalla
ਮੁਹੰਮਦ ਅਯੂਬ ਖਾਨ	Mohammed Ajoeb Khan
ਯੁਧਿਸ਼ਟਰ	Yudhishtira
ਮਾਈਕਲ ਪਰਹਾਮ	Michael Perham
ਤੋਮਾਂ ਪਿਕੇਤੀ	Thomas Piketty
ਗਿੱਧਾ	Gidda
ਲਹੂ ਨਾੜ	Bloedvat
ਚੋਣਵੀਂ ਨਸਲਕਸ਼ੀ	Kunstmatige selectie
ਆਲਕਾਨਤਾਰਾ ਪੁਲ	Brug van Alcántara
ਸ਼ਿਰੋਮਣੀ (ਦਰਸ਼ਨ)	Het sublieme
ਉਬਾਲ ਦਰਜਾ	Kookpunt
ਫ਼ਾਰਸ ਸੂਬਾ	Fars
ਗ਼ਾਜ਼ੀਪੁਰ	Ghazipur (stad)
ਗੋਲਡਨ ਗਲੋਬ ਇਨਾਮ	Golden Globe
ਲਿਸਬਨ, ਓਹਾਇਓ	Lisbon (Ohio)
ਮਧਾਣੀ	Boterkarnton
ਮੁਲਕ ਅਤੇ ਸਰਕਾਰ ਦੇ ਵਰਤਮਾਨ ਮੁਖੀਆਂ ਦੀ ਸੂਚੀ	Lijst van huidige staatshoofden en regeringsleiders
ਨਾਭਾ	Nabha
ਕੈਲੀਡੋਨੀਆਈ ਸਟੇਡੀਅਮ	Caledonian Stadium
ਕਾਲਕਾ	Kalka
ਨੈਣਾ ਦੇਵੀ	Naina Devi
ਫ਼ਾਲਕਰਕ ਸਟੇਡੀਅਮ	Falkirk Stadium
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸ੍ਰੀਲੰਕਾ	Sjabloon:Positiekaart Sri Lanka
ਹਾਈਪੋਥਰਮੀਆ	Hypothermie
ਫ਼ੀਲੇ (ਪੁਲਾੜੀ ਜਹਾਜ਼)	Philae (lander)
ਸ਼ਾਰਲੀ ਐਬਦੋ	Charlie Hebdo
ਇਸਲਾਮੀ ਦਾਵਾ ਪਾਰਟੀ	Islamitische Dawa Partij
ਵਟਸਐਪ	WhatsApp
ਸਤਾਦ ਦ ਲਾ ਬੋਜੁਆਖ਼	Stade de la Beaujoire
ਹਸਤੀ ਦੇ ਤਿੰਨ ਨਿਸ਼ਾਨ	Drie karakteristieken
ਧਰਮ ਲੋਕਾਂ ਦੀ ਅਫੀਮ ਹੈ	Opium van het volk
ਗੈਲਾਡੈੱਟ ਯੂਨੀਵਰਸਿਟੀ	Gallaudet University
ਮਨੁੱਖੀ ਸੰਸਾਧਨ ਪ੍ਰਬੰਧਨ	Humanresourcesmanagement
ਦ ਕਾਈਟ ਰਨਰ (ਫ਼ਿਲਮ)	The Kite Runner
ਇੰਡੀਗੋ	IndiGo
ਇਸ਼ਤਾਦਿਊ ਡਿ. ਅਲਫੋਨਸੋ ਹੈਨਰਿਕਸ	Estádio D. Afonso Henriques
ਨਵ-ਮਾਰਕਸਵਾਦ	Neomarxisme
ਚੰਬਾ ਜ਼ਿਲ੍ਹਾ	Chamba (district)
ਚੰਬਲ ਦਰਿਆ	Chambal (rivier)
ਹਾਕੀ ਚੈਂਪੀਅਨਜ਼ ਟਰਾਫ਼ੀ ੨੦੧੧	Champions Trophy mannen 2011
ਜਮਾਤੀ ਚੇਤਨਾ	Klassenbewustzijn
ਸੈੱਲਹਰਸਟ ਪਾਰਕ	Selhurst Park
ਯੋਗਸੂਤਰ	Yogasoetra's
ਇੱਕ ਕੁੱਤੇ ਦੀ ਜ਼ਿੰਦਗੀ (ਫਿਲਮ)	A Dog's Life
ਛਊ ਨਾਚ	Chhau
ਕੀਵਰਡ (ਕੰਪਿਊਟਿੰਗ)	Sleutelwoord
ਸਫ਼ਰਨਾਮਾ	Reisbeschrijving
ਕੀਗੋ	Kigo
ਕੁਬਲਾ ਖਾਨ (ਕਵਿਤਾ)	Kubla Khan
ਜੂਲੀਅਟ	Julia Capulet
ਬਰਨਾਰ ਪੀਵੋ	Bernard Pivot
ਖੰਨਾ	Khanna
ਅਰੁਣਾਚਲ ਪ੍ਰਦੇਸ਼ ਦੇ ਰਾਜਪਾਲਾਂ ਦੀ ਸੂਚੀ	Lijst van gouverneurs van Arunachal Pradesh
ਕੈਨੇਡੀਆਈ ਡਾਲਰ	Canadese dollar
ਅਲ-ਕਸੀਮ ਸੂਬਾ	Al Qasim
ਜ਼ੈਨਬ ਬਿੰਤ ਅਲੀ	Zaynab bint Ali
ਪੇਸ਼ਾਵਰ	Pesjawar
ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ 2014	Gemenebestspelen 2014
ਤੋਲੇਦੋ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedraal van Toledo
ਮੋਹ	Affectie
ਤੁਗਲਕ ਖ਼ਾਨਦਾਨ	Tughluqdynastie
ਮੇਘਨਾ ਦਰਿਆ	Meghna
ਪਤੌੜ	Pakora
ਸਬਜੀਆਂ ਦੀ ਸੂਚੀ	Lijst van groenten
ਲੀਡਸ ਯੁਨਾਈਟਡ ਫੁੱਟਬਾਲ ਕਲੱਬ	Leeds United AFC
ਖੁੱਲ੍ਹਾ-ਸਰੋਤ ਸਾਫ਼ਟਵੇਅਰ	Opensourcesoftware
ਲਿਵਰਪੂਲ ਫੁੱਟਬਾਲ ਕਲੱਬ	Liverpool FC
ਧੋਥੜ	Dhothar
ਜੰਡ	Prosopis cineraria
ਨੇਵਲ ਆਰਕੀਟੈਕਟਰ	Scheepsbouwkunde
ਸਦਮਾ ਸਿਧਾਂਤ	De shockdoctrine, de opkomst van rampenkapitalisme
ਠੱਗ	Thuggee
੨੦੧੫ ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ	Wereldkampioenschap cricket 2015
ਗੋਗੜ	Bierbuik
ਪਿਟੋਡਰੀ ਸਟੇਡੀਅਮ	Pittodrie Stadium
ਕਾਮਤ ਪਹਾੜ	Kamet
ਲਿਟਲ ਬੁੱਧਾ	Little Buddha
ਨਾੜੀ ਗਰੰਥੀ ਪੁਟੀ	Ganglion (holte)
ਊਮਿਓ ਯੂਨੀਵਰਸਿਟੀ	Universiteit van Umeå
ਚੰਪਾ	Michelia
ਕੋਲਕਾਤਾ ਯੂਨੀਵਰਸਿਟੀ	Universiteit van Calcutta
ਸੰਘਣੀ ਖੇਤੀ	Intensieve landbouw
ਪੁਰਾਣਾ ਕਿਲਾ	Purana Qila
ਐਰੋਬਿਕਸ (ਕਸਰਤ)	Cardiofitness
ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਿੰਟੈਕਸ	Syntaxis (informatica)
ਅਕਤੂਬਰ: ਦਸ ਦਿਨ ਜਿਨਾਂ ਨੇ ਦੁਨੀਆਂ ਹਿਲਾ ਦਿਤੀ	Oktober (film)
ਡਮਰੂ	Damaru (trommel)
ਦਵਾਤ	Inktpot
ਤੰਬੂਰਾ	Tanpura
ਡੇਰਾ ਬਾਬਾ ਨਾਨਕ	Dera Baba Nanak
ਚਿਤਰਕੂਟ	Chitrakuta
ਦੋਰਾਹਾ	Doraha
ਇਕਾਂਗੀ	Eenakter
ਟੱਬਰ, ਨਿੱਜੀ ਜਾਇਦਾਦ ਅਤੇ ਰਾਜ ਦੀ ਉਤਪਤੀ	De oorsprong van het gezin, van de particuliere eigendom en van de staat
ਦ ਓਲਡ ਮੈਨ ਐਂਡ ਦ ਸੀ (1958 ਫਿਲਮ)	The Old Man and the Sea (1958)
ਮਦਰ (1926 ਫਿਲਮ)	De moeder (1926)
ਨਵਾਬ	Nawab
ਜਰਮਨੀ ਦੇ ਰਾਜ	Deelstaten van Duitsland
ਓਪੇਰਾ (ਗੁੰਝਲ ਖੋਲ੍ਹ)	Opera
ਊਮਿਓ ਸਕੂਲ ਆਫ਼ ਬਿਜ਼ਨਸ	Handelshogeschool van Umeå
ਬਟੇਨੁਮਾ ਸੰਖਿਆ	Rationaal getal
ਸਾਂਤਾ ਮਾਰੀਆ ਦੇਲ ਨਾਰਾਂਕੋ	Santa María del Naranco
ਜੂਡ	Jude the Obscure
ਹਵਾਈ ਅੱਡਾ	Vliegveld
ਰਾ	Ra (god)
ਮੀਨ	Vissen (astrologie)
ਗੁੱਲੀ ਡੰਡਾ	Gilli-danda
ਧੂਰੀ	Dhuri
ਦਵਾਪਰ ਯੁੱਗ	Dwapara Yuga
ਸਕੰਦਗੁਪਤ	Skandagupta
ਈਸਟਰ ਰੋਡ	Easter Road
ਮੈਟੀਰੀਆ ਮੈਡੀਕਾ	Materia medica
ਕੰਪਿਊਟਰੀ ਜਾਲ	Computernetwerk
ਤੁਰਕਿਸਤਾਨ	Turkestan
ਤਬੂਕ ਸੂਬਾ	Tabuk (provincie)
ਬਿਰਤਾਂਤ	Verhaal
ਇੱਕਤਾਰਾ	Ektar
ਤ੍ਰਿਪਿਟਕ	Tripitaka
ਸਮਾਜਿਕ ਸਮਝੌਤਾ	Sociaal contract
ਟਾਈਨਕਾਸਲ ਸਟੇਡੀਅਮ	Tynecastle Stadium
ਇਰਾਨ ਦੀ ਤੂਦੇ ਪਾਰਟੀ	Tudeh Partij van Iran
ਸੁਰਮਾ	Kohl
ਇਰਾਨ ਦੇ ਸੂਬੇ	Provincies van Iran
ਐਰਿਕ ਬੈੱਟਸਿਸ਼	Eric Betzig
ਅਲਖ਼ਾਫ਼ੇਰੀਆ	Aljafería
ਸੰਸਾਰ ਅਮਨ ਕੌਂਸਲ	Wereldvredesraad
ਏਰਨਾਕੁਲਮ ਜ਼ਿਲਾ	Ernakulam (district)
ਹਨੁਮਾਨਗੜ੍ਹ ਜ਼ਿਲ੍ਹਾ	Hanumangarh (district)
ਭਾਰਤੀ ਅਜਾਇਬਘਰ	Indian Museum
ਨਿਯੰਤਰਨ ਰੇਖਾ	Line of Control
ਪਿਕਾਸੋ ਅਜਾਇਬ-ਘਰ ਮਾਲਾਗਾ	Museo Picasso (Málaga)
ਸਾਹਿਤਕ ਰਸਾਲਾ	Literair tijdschrift
ਗ਼ਿਆਸੁੱਦੀਨ ਤੁਗ਼ਲਕ	Giyathuddin Tughluq
ਚਾਲੁਕੀਆ ਰਾਜਵੰਸ਼	Chalukya's
ਸ਼ੰਕਾਵਾਦ	Scepticisme
ਐਨੀਮਲ ਫ਼ਾਰਮ	Animal Farm
ਕਲਹਣ	Kalhana
ਮੰਜੁਲ ਭਾਰਗਵ	Manjul Bhargava
ਨਾਂਵ ਵਾਕੰਸ਼	Naamwoordgroep
ਫੇਲਿਪ ਐਗਨਸ਼ਿਲੋ	Felipe Agoncillo
ਸੈਨ ਫਰਾਂਸਿਸਕੋ ਫ਼ੈਰੀ ਬਿਲਡਿੰਗ	Ferry Building
ਸਤਾਦ ਪੀਐਖ਼ ਮੋਖ਼ਵਾ	Grand Stade Lille Métropole
ਸਾਬਰਮਤੀ ਆਸ਼ਰਮ	Sabarmati Ashram
ਸ਼੍ਰੇਣੀ:ਇਟਲੀ	Categorie:Italië
ਸ਼੍ਰੇਣੀ:ਰੂਸ	Categorie:Rusland
ਸ਼੍ਰੇਣੀ:ਕੈਨੇਡਾ	Categorie:Canada
ਸ਼੍ਰੇਣੀ:ਸਪੇਨ	Categorie:Spanje
ਸ਼੍ਰੇਣੀ:ਭਾਰਤ	Categorie:India
ਕਸ਼ਮੀਰ ਬਖੇੜਾ	Kasjmirconflict
ਫ਼ਿਲਮਫ਼ੇਅਰ ਇਨਾਮ/ਸਭ ਤੋਂ ਵਧੀਆ ਗੀਤਕਾਰ	Filmfare Award for Best Lyricist
ਫ਼ਿਰਹਿਲ ਸਟੇਡੀਅਮ	Firhill Stadium
ਗੰਗਾਨਗਰ ਜ਼ਿਲਾ	Ganganagar (district)
ਟਿੰਟਰਨ ਐਬੇ	Tintern Abbey
ਤਾਊਸ (ਸਾਜ਼)	Taus
ਗਾਂਧੀ-ਨਹਿਰੂ ਪਰਿਵਾਰ	Familie Nehru-Gandhi
ਸ਼੍ਰੇਣੀ:ਅਫਗਾਨਿਸਤਾਨ	Categorie:Afghanistan
ਸ਼੍ਰੇਣੀ:ਪਾਕਿਸਤਾਨ	Categorie:Pakistan
ਸ਼੍ਰੇਣੀ:ਰਸਾਇਣ ਵਿਗਿਆਨ	Categorie:Scheikunde
ਸ਼੍ਰੇਣੀ:ਇਤਿਹਾਸ	Categorie:Geschiedenis
ਸ਼੍ਰੇਣੀ:ਭੂਗੋਲ	Categorie:Geografie
ਸ਼੍ਰੇਣੀ:ਸਮਾਜ	Categorie:Mens en maatschappij
ਸ਼੍ਰੇਣੀ:ਧਰਮ	Categorie:Religie
ਸ਼੍ਰੇਣੀ:ਵਿਗਿਆਨ	Categorie:Wetenschap
ਸ਼੍ਰੇਣੀ:ਧਰਤੀ	Categorie:Aarde
ਸਕਾਟਲੈਂਡ ਦੀ ਆਜ਼ਾਦੀ ਬਾਰੇ ਰਾਏਸ਼ੁਮਾਰੀ, 2014	Referendum over de onafhankelijkheid van Schotland
ਬਾਲੈਂਸੀਆ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedraal van Valencia
ਜੌਫ਼ ਸੂਬਾ	Al Jawf (provincie)
ਬਿਲਾਸਪੁਰ ਜ਼ਿਲ੍ਹਾ, ਹਿਮਾਚਲ ਪ੍ਰਦੇਸ਼	Bilaspur (district in Himachal Pradesh)
ਸੇਗੋਵੀਆ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedraal van Segovia
ਸਮਾਜਕ ਪਰਿਵਰਤਨ	Sociale verandering
ਅਸਮਾ ਜਹਾਂਗੀਰ	Asma Jahangir
ਫ਼ਾਜ਼ਿਲਕਾ	Fazilka
ਵੈਰੀਨਾਗ	Duru-Verinag
ਆਮਦਨ	Inkomen
ਤੇਜ਼ਾਬ ਸੁੱਟਣਾ	Aanval met zuur
ਗ੍ਰੇਟ ਹਿਮਾਲੀਆ ਨੈਸ਼ਨਲ ਪਾਰਕ	Nationaal park Great Himalayan
ਮਹਾਨ ਅਮਰੀਕੀ ਨਾਵਲ	Great American Novel
ਗ੍ਰਿਫ਼ਿਨ ਪਾਰਕ	Griffin Park
ਕੋਡਗੁ	Kodagu
ਵਸੀਲਾ	Bestaansmiddelen
ਤੀਰੁੱਟਨੀ	Tiruttani
ਖੰਡਾ	Khanda
ਦਿੱਲੀ ਸਮੂਹਿਕ ਬਲਾਤਕਾਰ 2012	Groepsverkrachting in Delhi in 2012
ਐਮੇਰੀਤਾ ਆਓਗੂਸਤਾ	Emerita Augusta
ਸ਼ਿਓਕ ਦਰਿਆ	Shyok
ਤਿਹਾੜ ਜੇਲ	Tihar (gevangenis)
ਵਿਜੈਨਗਰ	Vijayanagara
ਮਾਰਕੋ ਆਂਤੋਨੀਓ ਸੋਲੀਸ	Marco Antonio Solís
ਰਗਬੀ ਪਾਰਕ	Rugby Park
ਹੈਦਰਾਬਾਦ, ਸਿੰਧ	Hyderabad (Pakistan)
ਜੱਟ	Jat (volk)
ਮੁਹੰਮਦ ਗ਼ੌਰੀ	Muhammad Ghowri
ਉਸਮਾਨਾਬਾਦ ਜ਼ਿਲਾ	Osmanabad (district)
ਸਬੀਰ ਭਾਟੀਆ	Sabeer Bhatia
ਆਈ.ਕੇ.ਐਸ.ਯੂ.	IKSU
ਗੜਮੁਕਤੇਸ਼ਵਰ	Garhmukteshwar
ਗੜ੍ਹਸ਼ੰਕਰ	Garhshanker
ਘਨੌਰ	Ghanaur
ਮੁੱਖ ਮੰਤਰੀ	Chief minister
ਇਸਾਮੂ ਅਕਾਸਾਕੀ	Isamu Akasaki
ਜਾਪਾਨੀ ਕਵਿਤਾ	Japanse dichtkunst
ਬਿਰਤਾਂਤਕ ਮੋਟਿਫ	Motief (literatuur)
ਜਾਨ ਓਕੀਫ਼	John O'Keefe
ਹੰਡਿਆਇਆ	Handiaya
ਗੁਰੂ ਹਰ ਸਹਾਏ	Guru Har Sahai
ਗਿੱਦੜਬਾਹਾ	Gidderbaha
ਪਤੰਗਾ	Nachtvlinder (dier)
ਵਰਗ ਸੰਘਰਸ਼	Klassenstrijd
ਪ੍ਰਾਚੀਨ ਰੋਮ	Oude Rome
ਆਲਫ਼ਾ-ਅਮਾਨਿਟੀਨ	Alfa-amanitine
ਹਿੰਦੁਸਤਾਨੀ ਸ਼ਾਸਤਰੀ ਸੰਗੀਤ	Hindoestaanse muziek
ਮਰੀਅਮ ਮਿਰਜ਼ਾਖ਼ਾਨੀ	Maryam Mirzakhani
ਰਿਫ਼ਾ	Riffa
ਚਾਰ ਮੀਨਾਰ	Charminar
ਅਮਰਾਵਤੀ ਜ਼ਿਲ੍ਹਾ	Amravati (district)
ਤ੍ਰੇਤਾ ਯੁੱਗ	Treta Yuga
ਕਿਰਿਆ ਵਾਕੰਸ਼	Verbale constituent
ਈ ਵੀ ਐਮ	Stemcomputer
﻿ਨੋਬਲ ਫ਼ਾਊਂਡੇਸ਼ਨ	Nobelstichting
ਕੋਂਸਤਵੋਗਨ ਸਜੁ ਓਲਵਾਰ	Konstvägen sju älvar
ਕਾਰਬਨੀ ਪਦਾਰਥ	Organische stof
ਵਿਕਟੋਰੀਆ ਪਾਰਕ, ਡਿਙਗਵਲ	Victoria Park (Dingwall)
ਸਤੀ (ਦੇਵੀ)	Dakshayani
ਲੰਡੀ ਕੋਤਲ	Landi Kotal
ਸਰਗੁਜਾ	Surguja
ਹਰਸ਼ਚਰਿਤ	Harshacharita
ਅਗਨਿਚਇਨ	Vuuroffer
ਡੂਡਲ	Droedelen
ਦੇਹਰਾਦੂਨ ਜ਼ਿਲ੍ਹਾ	Dehradun (district)
ਗੁੜਗਾਂਵ ਜ਼ਿਲਾ	Gurgaon (district)
ਹਿਸਾਰ ਜ਼ਿਲਾ	Hisar (district)
ਜਲੰਧਰ ਜ਼ਿਲ੍ਹਾ	Jalandhar (district)
ਨਿਸ਼ਾਨ-ਏ-ਪਾਕਿਸਤਾਨ	Nishan-e-Pakistan
ਸ਼ਿਲਾਜੀਤ	Mumijo
ਸਇਹਾ ਜ਼ਿਲਾ	Saiha (district)
ਇੰਫਾਲ ਪੱਛਮ ਜ਼ਿਲਾ	Imphal-West
ਹਰੀ ਸਿੰਘ	Hari Singh
ਮਿਕਡਾਇਰਮਿਡ ਪਾਰਕ	McDiarmid Park
ਭਿਵਾਨੀ ਜ਼ਿਲਾ	Bhiwani (district)
ਕੁਨੂ	Qunu
ਸਾਲਾਰ ਜੰਗ ਮਿਊਜ਼ੀਅਮ	Salar Jung Museum
ਆਰਤੀ	Aarti
ਅਰਬੀ ਵਿਆਕਰਨ	Idafa
ਅਨੀਂਦਰਾ	Slapeloosheid
ਯਮਨਾ ਨਗਰ ਜ਼ਿਲਾ	Yamuna Nagar (district)
ਤਾਤੇਵ ਅਬਰਾਹਾਮਿਆਨ	Tatev Abrahamyan
ਛੋਟਾ ਨਾਗਪੁਰ ਪਠਾਰ	Chota Nagpur
ਮੰਡੀ ਜ਼ਿਲਾ	Mandi (district)
ਤਾਲ (ਸੰਗੀਤ)	Tala (muziek)
ਪੰਚਕੁਲਾ ਜ਼ਿਲਾ	Panchkula (district)
ਬਾਬਰਨਾਮਾ	Baburnama
ਇੰਫਾਲ ਪੂਰਵ ਜ਼ਿਲਾ	Imphal-Oost
ਸ਼ਿਮਲਾ ਜ਼ਿਲਾ	Shimla (district in Himachal Pradesh)
ਦ ਟ੍ਰਿਬਿਊਨ	The Tribune
ਵਿਉਂਤਬੱਧ ਵਿਆਹ	Huwelijkspolitiek
ਰਾਣੀਖੇਤ	Ranikhet
ਪੱਤਰਕਾਰ	Journalist
ਉਂਨਾਵ ਜ਼ਿਲਾ	Unnao (district)
ਸੰਗਰੂਰ ਜ਼ਿਲ੍ਹਾ	Sangrur (district)
ਮੋਗਾ ਜ਼ਿਲ੍ਹਾ	Moga (district)
ਊਧਮਪੁਰ ਜ਼ਿਲਾ	Udhampur (district)
ਆਇਜੋਲ ਜ਼ਿਲਾ	Aizawl (district)
ਕੋਲਾਸਿਬ ਜ਼ਿਲਾ	Kolasib (district)
ਲੁੰਗਲੇਈ ਜ਼ਿਲਾ	Lunglei (district)
ਸ੍ਰੀ ਮੁਕਤਸਰ ਸਾਹਿਬ ਜ਼ਿਲ੍ਹਾ	Muktsar (district)
ਝੱਜਰ ਜ਼ਿਲ੍ਹਾ	Jhajjar (district)
ਅਜੀਤਗੜ੍ਹ	Ajitgarh
ਚੰਬਾ, ਹਿਮਾਚਲ ਪ੍ਰਦੇਸ਼	Chamba (Himachal Pradesh)
ਰਜੌਰੀ	Rajouri (stad)
ਦਾ ਇੰਡੀਅਨ ਐਕਸਪ੍ਰੈਸ	The Indian Express
ਦ ਟੈਲੀਗਰਾਫ	The Telegraph (Kolkata)
ਭਾਰਵੀ	Bharavi
ਚੰਫਾਈ ਜ਼ਿਲਾ	Champhai (district)
ਗੌਦੀ ਘਰ-ਅਜਾਇਬਘਰ	Casa Museu Gaudí
ਸ਼ਰੂਪਨਖਾ	Surpanaka
ਵਾਨ ਗਾਗ ਦੇ ਸਵੈ-ਚਿੱਤਰ	Zelfportretten van Vincent van Gogh
ਐਮੰਡਸਨ ਖਾੜੀ	Golf van Amundsen
ਬੰਗਾਲੀ ਭਾਸ਼ਾ ਅੰਦੋਲਨ	Bengaalse taalbeweging
ਪ੍ਰਿਆ ਰਾਏ	Priya Anjali Rai
ਨਿਊ ਡਗਲਸ ਪਾਰਕ	New Douglas Park
ਨਿਊਯਾਰਕ ਸਟੇਡੀਅਮ	New York Stadium
ਸ਼੍ਰੇਣੀ:ਇਸਾਈ ਧਰਮ	Categorie:Christendom
ਸ਼੍ਰੇਣੀ:ਹਿੰਦੂ ਧਰਮ	Categorie:Hindoeïsme
ਸ਼੍ਰੇਣੀ:ਇਸਲਾਮ	Categorie:Islam
ਸ਼੍ਰੇਣੀ:ਯਹੂਦੀ ਧਰਮ	Categorie:Jodendom
ਡਰਨਾ	Vogelverschrikker
ਦੀਵਾਨ (ਸ਼ਾਇਰੀ)	Divan (poëzie)
ਨੋਰਲੰਦ ਦਾ ਯੂਨੀਵਰਸਿਟੀ ਹਸਪਤਾਲ	Academisch ziekenhuis van Norrland
ਸਿਆਚਿਨ ਬਖੇੜਾ	Siachenconflict
ਨੁਬਰਾ ਘਾਟੀ	Nubravallei
ਇਲਾਹਾਬਾਦ ਯੂਨੀਵਰਸਿਟੀ	Universiteit van Allahabad
ਖਸਖਸ	Blauwmaanzaad
ਜੈਤੋ	Jaitu
ਉੜੀਸੀ	Odissi
ਕਨਕਪੁਰਾ	Kanakapura
ਗੁਰੂ ਤੇਗ ਬਹਾਦਰ ਜੀ	Goeroe Tegh Bahadur
ਨਾਰੰਗੀ (ਗੁੰਝਲ ਖੋਲ੍ਹ ਸਫ਼ਾ)	Orange
ਇੰਦਰਾ ਗਾਂਧੀ ਨੈਸ਼ਨਲ ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ	Indira Gandhi Nationale Open Universiteit
ਅਜੀਤਗੜ੍ਹ ਜ਼ਿਲ੍ਹਾ	Mohali (district)
ਚਿਲਕਾ ਝੀਲ	Chilkameer
ਪਨਾਮਾਈ ਸੁਨਹਿਰੀ ਡੱਡੂ	Bonte klompvoetkikker
ਕੋਡਰਮਾ ਜਿਲ੍ਹਾ	Koderma (district)
ਪਾਣੀਪੱਤ ਜ਼ਿਲਾ	Panipat (district)
ਫਰੀਦਾਬਾਦ ਜ਼ਿਲਾ	Faridabad (district)
ਹਮੀਰਪੁਰ ਜ਼ਿਲਾ, ਹਿਮਾਚਲ ਪ੍ਰਦੇਸ਼	Hamirpur (district in Himachal Pradesh)
ਸੇਰਛਿਪ ਜ਼ਿਲਾ	Serchhip (district)
ਥੌਬਲ ਜ਼ਿਲਾ	Thoubal (district)
ਲਾਂਗਤਲਾਈ ਜ਼ਿਲਾ	Lawngtlai (district)
ਅੰਬਾਲਾ ਜ਼ਿਲਾ	Ambala (district)
ਰੁਦਰ ਪ੍ਰਯਾਗ	Rudra Prayag
ਸ੍ਰੀ ਮੁਕਤਸਰ ਸਾਹਿਬ	Muktsar (stad)
ਕੋਡਰਮਾ	Koderma (stad)
ਨੇਕ ਚੰਦ ਸੈਣੀ	Nek Chand
ਕਾਰਗਿਲ	Kargil (stad)
ਚਿਤਰਕੂਟ ਜ਼ਿਲ੍ਹਾ	Chitrakoot (district)
ਕਾਨਪੁਰ ਜ਼ਿਲ੍ਹਾ	Kanpur Nagar
ਰੋਡਾਸਲ	Rödåsel
ਉਕਾਬ	Arend (roofvogel)
ਦ ਸੋਲਿਟਰੀ ਰੀਪਰ	The Solitary Reaper
ਐਚ.ਟੀ.ਐਮ.ਐਲ. ਸਕ੍ਰਿਪਟਿੰਗ	HTML-scripting
ਰੋਜ਼ਾਨਾ ਅਜੀਤ	Daily Ajit
ਸੇਂਟ ਮਿਰੇਨ ਪਾਰਕ	St. Mirren Park
ਨੁੱਕੜ ਨਾਟਕ	Straattheater
ਮੰਗਲ ਉਪਗ੍ਰਹਿ ਮਿਸ਼ਨ	Mangalyaan
ਭਾਜੜ	Stormloop
ਅਮਰ ਉਜਾਲਾ	Amar Ujala
੧੯੫੬ ਓਲੰਪਿਕ ਖੇਡਾਂ ਦੇ ਵਿੱਚ ਭਾਰਤ	India op de Olympische Zomerspelen 1956
ਧਨੂ ਰਾਸ਼ੀ	Boogschutter (astrologie)
ਲਾ ਸਾਲਵਾਦੋਰ ਗਿਰਜਾਘਰ	La Seo
ਸੰਗਿਆਨ	Cognitie
ਰੋਟੀ	Roti (gerecht)
ਮੇਵਾਤ ਜ਼ਿਲਾ	Mewat (district)
ਕੋਟ ਕਪੂਰਾ	Kot Kapura
ਖੁਰਜਾ	Khurja
ਲੌਂਗੋਵਾਲ	Longowal
ਮਾਛੀਵਾੜਾ	Machhiwara
ਮਾਮੋਨੀ ਰਾਇਸਮ ਗੋਸਵਾਮੀ	Indira Goswami
ਗਿਰੋਨਾ ਗਿਰਜਾਘਰ	Kathedraal van Girona
